is_young,is_male,young_male,young_female,older_male,older_female,obscured_view,clock_minutes,dow,year,police_area,assigned_unit,is_summer,weight
0,0,0,0,0,1,1,1144,3,2023,14-2,14TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1089,6,2023,19-1,19TH DISTRICT,0,0.3238787710958053
0,1,0,0,1,0,1,1087,6,2023,22-2,HIGHWAY PATROL,0,0.08029646286345592
1,0,0,1,0,0,0,1037,0,2023,19-2,19TH DISTRICT,1,0.1616921746077835
0,1,0,0,1,0,1,1040,1,2023,18-3,18TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1152,3,2023,12-4,12TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,1,1155,3,2023,12-4,12TH DISTRICT,0,0.32585201841901146
1,0,0,1,0,0,0,1034,1,2023,12-4,12TH DISTRICT,0,0.2902964628634559
1,0,0,1,0,0,0,1080,1,2023,12-4,12TH DISTRICT,1,0.16624883638488155
0,1,0,0,1,0,0,1066,6,2023,12-4,12TH DISTRICT,1,0.2004550097252892
1,1,1,0,0,0,1,1032,5,2023,12-4,12TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,1,1050,5,2023,12-4,12TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1193,4,2023,12-4,12TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,0,1067,0,2023,14-1,14TH DISTRICT,0,0.32937310887548243
1,1,1,0,0,0,0,1084,1,2023,12-3,12TH DISTRICT,0,0.32137670977703614
0,1,0,0,1,0,0,1160,1,2023,19-3,19TH DISTRICT,1,0.11787331751842925
0,0,0,0,0,1,1,1090,1,2023,35-2,35TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,1,1218,1,2023,35-3,35TH DISTRICT,0,0.3298026357029621
0,1,0,0,1,0,1,1140,0,2023,35-3,35TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1180,0,2023,22-3,HIGHWAY PATROL,1,0.08029646286345592
0,1,0,0,1,0,1,1106,3,2023,22-3,05TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,1,1210,1,2023,12-4,12TH DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,0,1028,4,2023,19-2,19TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,1,1230,3,2023,18-2,18TH DISTRICT,0,0.30251868508567814
0,1,0,0,1,0,1,1075,4,2023,12-4,18TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,1,1100,4,2023,22-2,22ND DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,1,1035,6,2023,12-3,12TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1190,3,2023,39-3,39TH DISTRICT,1,0.13304138343397498
0,1,0,0,1,0,1,1028,4,2023,19-2,19TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,0,1072,5,2023,12-4,12TH DISTRICT,1,0.08029646286345592
1,1,1,0,0,0,0,1088,1,2023,12-4,12TH DISTRICT,1,0.08029646286345592
1,1,1,0,0,0,0,1124,6,2023,12-3,12TH DISTRICT,1,0.1523915909805559
1,1,1,0,0,0,0,1067,1,2023,12-4,12TH DISTRICT,0,0.32137670977703614
1,1,1,0,0,0,1,1210,5,2023,12-3,12TH DISTRICT,0,0.298691524591851
0,1,0,0,1,0,1,1080,3,2023,12-4,12TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,1,1055,2,2023,12-4,12TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,1,1048,0,2023,12-3,12TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1106,6,2023,39-3,39TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1087,6,2023,39-3,39TH DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,1,1213,1,2023,16-2,16TH DISTRICT,0,0.32878411718444356
0,0,0,0,0,1,1,1101,0,2023,16-2,16TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,0,1065,3,2023,12-4,12TH DISTRICT,0,0.31251868508567815
0,0,0,0,0,1,1,1225,4,2023,39-2,39TH DISTRICT,0,0.2816010413722415
0,1,0,0,1,0,1,1189,5,2023,12-2,12TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,0,1160,4,2023,35-3,35TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,0,1097,2,2023,16-2,16TH DISTRICT,1,0.08029646286345592
0,0,0,0,0,1,0,1065,0,2023,16-2,16TH DISTRICT,1,0.10759730871625224
0,0,0,0,0,1,0,1040,4,2023,22-1,22ND DISTRICT,0,0.23001868508567813
0,0,0,0,0,1,1,1060,3,2023,22-1,22ND DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,0,1114,4,2023,12-4,12TH DISTRICT,0,0.3302888318387619
1,1,1,0,0,0,0,1044,1,2023,16-2,16TH DISTRICT,1,0.08029646286345592
1,1,1,0,0,0,0,1110,3,2023,12-4,12TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,1,1100,3,2023,12-4,12TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,1,1230,4,2023,16-1,HIGHWAY PATROL,0,0.3302888318387619
0,1,0,0,1,0,1,1177,5,2023,16-2,16TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1074,6,2023,16-2,16TH DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,1,1065,0,2023,16-2,16TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,1,1055,4,2023,16-2,16TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,1,1145,4,2023,16-2,16TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1125,5,2023,22-1,18TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,0,1160,0,2023,22-1,HIGHWAY PATROL,1,0.10759730871625224
0,0,0,0,0,1,1,1140,2,2023,19-1,19TH DISTRICT,0,0.2880433764437028
1,1,1,0,0,0,1,1209,5,2023,19-2,19TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,1,1049,2,2023,19-2,19TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1210,2,2023,19-1,19TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,0,1088,1,2023,39-2,39TH DISTRICT,1,0.16624883638488155
0,0,0,0,0,1,1,1126,2,2023,39-2,39TH DISTRICT,0,0.2880433764437028
1,1,1,0,0,0,0,1052,6,2023,19-1,19TH DISTRICT,0,0.2758520184190115
0,0,0,0,0,1,0,1192,1,2023,35-2,35TH DISTRICT,1,0.08029646286345592
1,1,1,0,0,0,0,1116,4,2023,35-2,35TH DISTRICT,1,0.08588287872003969
0,0,0,0,0,1,1,1148,5,2023,35-2,35TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,1,1175,1,2023,35-2,35TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1162,0,2023,18-3,18TH DISTRICT,0,0.32937310887548243
0,0,0,0,0,1,1,1160,5,2023,39-2,39TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,0,1047,2,2023,19-2,19TH DISTRICT,0,0.2880433764437028
1,1,1,0,0,0,0,1070,2,2023,12-3,12TH DISTRICT,0,0.2880433764437028
1,1,1,0,0,0,0,1056,3,2023,35-2,35TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,0,1080,0,2023,12-2,12TH DISTRICT,1,0.1616921746077835
0,1,0,0,1,0,0,1110,1,2023,39-3,39TH DISTRICT,1,0.08029646286345592
1,0,0,1,0,0,1,1188,4,2023,22-1,HIGHWAY PATROL,0,0.2816010413722415
1,1,1,0,0,0,0,1192,0,2023,14-1,14TH DISTRICT,1,0.10759730871625224
0,0,0,0,0,1,1,1115,0,2023,14-1,14TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,1,1145,4,2023,18-3,18TH DISTRICT,0,0.3262596508003321
1,1,1,0,0,0,0,1096,3,2023,12-1,12TH DISTRICT,1,0.179544301570113
0,0,0,0,0,1,0,1067,2,2023,12-1,12TH DISTRICT,0,0.32809109672689113
0,1,0,0,1,0,0,1095,6,2023,12-2,12TH DISTRICT,0,0.31915448755481396
0,1,0,0,1,0,1,1130,0,2023,12-2,12TH DISTRICT,0,0.32239522829555467
0,1,0,0,1,0,0,1085,1,2023,19-2,19TH DISTRICT,1,0.11787331751842925
1,1,1,0,0,0,1,1083,1,2023,18-3,18TH DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,1,1160,6,2023,16-1,16TH DISTRICT,0,0.3238787710958053
0,0,0,0,0,1,1,1072,0,2023,16-1,16TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,1,1143,3,2023,16-1,16TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1055,0,2023,16-1,16TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1030,4,2023,16-1,16TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,1,1159,0,2023,16-1,16TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,0,1089,4,2023,35-2,35TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,0,1088,4,2023,12-2,12TH DISTRICT,0,0.3262596508003321
0,1,0,0,1,0,0,1169,3,2023,39-2,39TH DISTRICT,1,0.08029646286345592
1,1,1,0,0,0,0,1051,4,2023,39-2,39TH DISTRICT,1,0.13797256535713587
1,1,1,0,0,0,0,1095,4,2023,39-2,39TH DISTRICT,1,0.08029646286345592
1,1,1,0,0,0,0,1063,5,2023,39-2,39TH DISTRICT,1,0.08029646286345592
1,1,1,0,0,0,1,1211,4,2023,39-1,HIGHWAY PATROL,0,0.26779646286345593
0,1,0,0,1,0,0,1030,2,2023,39-2,39TH DISTRICT,0,0.2880433764437028
0,1,0,0,1,0,1,1054,5,2023,39-2,39TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1144,3,2023,39-2,39TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1213,2,2023,18-2,18TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1056,1,2023,35-1,35TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,0,1046,2,2023,14-2,14TH DISTRICT,1,0.08029646286345592
1,1,1,0,0,0,0,1081,2,2023,14-2,14TH DISTRICT,1,0.08029646286345592
1,1,1,0,0,0,0,1123,3,2023,14-2,14TH DISTRICT,1,0.2234879987081549
0,1,0,0,1,0,1,1225,1,2023,14-1,14TH DISTRICT,0,0.2833520184190115
0,1,0,0,1,0,1,1109,2,2023,14-2,14TH DISTRICT,0,0.2880433764437028
0,0,0,0,0,1,1,1164,2,2023,14-1,14TH DISTRICT,0,0.2880433764437028
1,1,1,0,0,0,1,1055,2,2023,14-2,14TH DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,1,1187,5,2023,14-2,14TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1201,2,2023,12-4,12TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1153,2,2023,18-3,18TH DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,0,1096,6,2023,12-2,12TH DISTRICT,0,0.31915448755481396
0,1,0,0,1,0,0,1131,0,2023,19-2,19TH DISTRICT,1,0.10759730871625224
0,1,0,0,1,0,0,1051,4,2023,19-2,19TH DISTRICT,0,0.2946174505177769
1,0,0,1,0,0,1,1083,0,2023,19-1,HIGHWAY PATROL,0,0.08029646286345592
0,1,0,0,1,0,1,1050,2,2023,19-2,19TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,1,1200,3,2023,19-2,19TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1161,4,2023,22-1,22ND DISTRICT,1,0.08588287872003969
0,1,0,0,1,0,1,1190,3,2023,22-1,HIGHWAY PATROL,0,0.31795078385111025
0,1,0,0,1,0,1,1230,6,2023,22-1,22ND DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1127,6,2023,22-2,22ND DISTRICT,1,0.2004550097252892
0,1,0,0,1,0,0,1085,0,2023,22-2,22ND DISTRICT,1,0.20779646286345593
0,0,0,0,0,1,1,1175,2,2023,39-3,39TH DISTRICT,0,0.2880433764437028
0,1,0,0,1,0,0,1177,6,2023,39-2,39TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,0,1145,1,2023,39-2,39TH DISTRICT,1,0.08029646286345592
1,1,1,0,0,0,0,1162,4,2023,39-3,39TH DISTRICT,1,0.13797256535713587
0,1,0,0,1,0,0,1180,4,2023,39-2,39TH DISTRICT,1,0.18809584490521492
0,1,0,0,1,0,0,1081,4,2023,39-2,39TH DISTRICT,0,0.26779646286345593
0,1,0,0,1,0,0,1070,6,2023,39-2,39TH DISTRICT,0,0.2758520184190115
0,1,0,0,1,0,0,1037,4,2023,39-2,39TH DISTRICT,0,0.2816010413722415
0,0,0,0,0,1,1,1214,4,2023,39-3,39TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,0,1130,6,2023,39-3,39TH DISTRICT,1,0.2004550097252892
0,1,0,0,1,0,1,1225,5,2023,39-3,39TH DISTRICT,0,0.3174687103528488
0,1,0,0,1,0,1,1170,4,2023,39-3,39TH DISTRICT,0,0.3262596508003321
0,1,0,0,1,0,1,1180,2,2023,39-3,39TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,1,1032,0,2023,39-3,39TH DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,1,1200,4,2023,39-3,39TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1085,6,2023,39-3,39TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,0,1107,2,2023,35-2,35TH DISTRICT,0,0.32424708014740655
0,1,0,0,1,0,1,1227,1,2023,18-2,18TH DISTRICT,1,0.11787331751842925
0,0,0,0,0,1,0,1150,1,2023,18-2,18TH DISTRICT,0,0.2531359690362954
1,1,1,0,0,0,1,1206,1,2023,18-2,18TH DISTRICT,0,0.32137670977703614
0,1,0,0,1,0,1,1100,0,2023,18-2,18TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1210,4,2023,18-2,18TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1200,1,2023,39-3,39TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,1,1215,0,2023,19-3,19TH DISTRICT,0,0.2931487458758463
1,1,1,0,0,0,0,1120,3,2023,39-3,39TH DISTRICT,1,0.08029646286345592
1,1,1,0,0,0,0,1158,0,2023,12-4,12TH DISTRICT,1,0.08029646286345592
1,1,1,0,0,0,0,1171,2,2023,18-2,18TH DISTRICT,1,0.12322033611178315
0,0,0,0,0,1,0,1083,4,2023,18-2,18TH DISTRICT,1,0.18809584490521492
0,1,0,0,1,0,1,1174,3,2023,18-2,18TH DISTRICT,0,0.30251868508567814
1,1,1,0,0,0,0,1040,1,2023,14-2,14TH DISTRICT,1,0.21225239432626913
0,1,0,0,1,0,0,1046,3,2023,19-2,19TH DISTRICT,1,0.179544301570113
0,1,0,0,1,0,1,1160,1,2023,14-2,14TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1068,0,2023,14-1,14TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,0,1144,0,2023,39-3,39TH DISTRICT,1,0.1616921746077835
0,0,0,0,0,1,1,1172,0,2023,39-3,39TH DISTRICT,0,0.2931487458758463
1,1,1,0,0,0,1,1030,1,2023,39-3,39TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1050,5,2023,39-3,39TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,1,1124,6,2023,39-3,39TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1160,4,2023,39-3,39TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1203,2,2023,14-1,14TH DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,0,1053,5,2023,16-1,16TH DISTRICT,0,0.2705433764437028
1,0,0,1,0,0,0,1118,3,2023,12-3,12TH DISTRICT,1,0.2234879987081549
0,1,0,0,1,0,1,1032,4,2023,12-3,12TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1169,3,2023,18-1,18TH DISTRICT,0,0.30251868508567814
0,1,0,0,1,0,0,1052,5,2023,18-1,18TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,0,1162,1,2023,18-1,18TH DISTRICT,1,0.08029646286345592
1,1,1,0,0,0,0,1050,6,2023,18-1,18TH DISTRICT,1,0.1523915909805559
0,0,0,0,0,1,0,1101,5,2023,18-1,18TH DISTRICT,0,0.32508041348073985
0,1,0,0,1,0,1,1165,3,2023,18-1,18TH DISTRICT,0,0.285728561628888
0,0,0,0,0,1,1,1060,0,2023,18-1,18TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1085,0,2023,12-3,12TH DISTRICT,0,0.32137670977703614
1,0,0,1,0,0,1,1210,4,2023,22-4,22ND DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1130,0,2023,39-3,39TH DISTRICT,1,0.08029646286345592
1,1,1,0,0,0,0,1110,4,2023,39-2,39TH DISTRICT,0,0.3302888318387619
0,0,0,0,0,1,0,1055,2,2023,39-2,39TH DISTRICT,0,0.31915448755481396
0,1,0,0,1,0,1,1068,2,2023,39-2,39TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,1,1170,1,2023,22-1,22ND DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1035,6,2023,18-2,18TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,1,1209,5,2023,18-1,18TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1080,1,2023,12-1,12TH DISTRICT,1,0.11787331751842925
0,1,0,0,1,0,0,1136,4,2023,39-2,39TH DISTRICT,1,0.18809584490521492
0,1,0,0,1,0,0,1060,4,2023,39-2,39TH DISTRICT,0,0.31535819125851766
0,0,0,0,0,1,0,1055,6,2023,35-1,35TH DISTRICT,1,0.10226338623171755
1,1,1,0,0,0,1,1102,2,2023,35-3,35TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,0,1114,3,2023,19-2,19TH DISTRICT,1,0.08029646286345592
1,0,0,1,0,0,0,1037,3,2023,19-2,19TH DISTRICT,0,0.31795078385111025
1,0,0,1,0,0,1,1165,0,2023,19-2,19TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,1,1148,3,2023,35-2,35TH DISTRICT,0,0.33026559866592503
0,1,0,0,1,0,1,1220,1,2023,12-4,12TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,0,1070,0,2023,19-1,19TH DISTRICT,1,0.1616921746077835
1,0,0,1,0,0,0,1163,3,2023,12-4,12TH DISTRICT,1,0.179544301570113
1,1,1,0,0,0,0,1071,0,2023,12-2,12TH DISTRICT,0,0.32137670977703614
0,1,0,0,1,0,0,1060,4,2023,22-3,12TH DISTRICT,0,0.32693118097340373
1,1,1,0,0,0,0,1135,3,2023,35-2,39TH DISTRICT,1,0.08029646286345592
1,1,1,0,0,0,1,1208,1,2023,14-1,14TH DISTRICT,0,0.2531359690362954
1,1,1,0,0,0,1,1170,2,2023,14-4,14TH DISTRICT,0,0.31044816763437255
0,1,0,0,1,0,0,1067,3,2023,19-3,19TH DISTRICT,1,0.13304138343397498
1,0,0,1,0,0,1,1068,1,2023,19-3,19TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1170,5,2023,35-3,35TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1115,0,2023,22-1,HIGHWAY PATROL,1,0.08029646286345592
1,0,0,1,0,0,0,1035,4,2023,12-3,12TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,1,1218,3,2023,12-4,12TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1122,1,2023,12-4,12TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,0,1030,4,2023,16-2,16TH DISTRICT,1,0.08029646286345592
0,0,0,0,0,1,0,1072,3,2023,16-2,16TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,0,1033,3,2023,16-2,16TH DISTRICT,0,0.30251868508567814
0,0,0,0,0,1,0,1133,3,2023,16-2,16TH DISTRICT,1,0.179544301570113
0,0,0,0,0,1,0,1112,5,2023,16-2,16TH DISTRICT,0,0.2369322653325917
0,0,0,0,0,1,1,1040,6,2023,16-2,16TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1094,3,2023,12-2,12TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1228,1,2023,22-2,HIGHWAY PATROL,0,0.08029646286345592
0,0,0,0,0,1,1,1167,2,2023,12-3,12TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1190,0,2023,22-1,HIGHWAY PATROL,1,0.10759730871625224
1,0,0,1,0,0,0,1080,4,2023,22-2,22ND DISTRICT,0,0.3302888318387619
1,0,0,1,0,0,0,1030,5,2023,35-2,35TH DISTRICT,0,0.32779646286345593
1,1,1,0,0,0,0,1135,0,2023,22-1,HIGHWAY PATROL,1,0.1616921746077835
1,0,0,1,0,0,1,1095,1,2023,22-1,22ND DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1125,6,2023,12-1,12TH DISTRICT,0,0.30190141997709713
0,1,0,0,1,0,1,1220,1,2023,22-1,HIGHWAY PATROL,0,0.08029646286345592
1,1,1,0,0,0,0,1060,4,2023,39-2,39TH DISTRICT,0,0.3302888318387619
0,1,0,0,1,0,0,1150,3,2023,18-2,18TH DISTRICT,1,0.13304138343397498
1,1,1,0,0,0,1,1223,1,2023,18-2,18TH DISTRICT,0,0.2833520184190115
0,0,0,0,0,1,0,1094,1,2023,39-3,39TH DISTRICT,0,0.2531359690362954
1,1,1,0,0,0,1,1080,1,2023,39-3,39TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1170,1,2023,12-4,12TH DISTRICT,1,0.08029646286345592
1,1,1,0,0,0,0,1155,1,2023,12-4,12TH DISTRICT,0,0.2531359690362954
0,1,0,0,1,0,0,1119,6,2023,12-4,12TH DISTRICT,0,0.2758520184190115
0,1,0,0,1,0,1,1230,0,2023,12-4,12TH DISTRICT,0,0.3043396727399991
0,1,0,0,1,0,1,1047,6,2023,12-4,12TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,0,1141,4,2023,12-3,12TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,0,1089,2,2023,12-3,12TH DISTRICT,0,0.25619152459185096
1,1,1,0,0,0,0,1090,0,2023,12-3,12TH DISTRICT,0,0.32937310887548243
1,1,1,0,0,0,1,1140,3,2023,35-2,35TH DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,1,1210,4,2023,35-3,35TH DISTRICT,0,0.3006359690362954
1,1,1,0,0,0,0,1145,0,2023,22-1,HIGHWAY PATROL,1,0.08029646286345592
0,1,0,0,1,0,0,1035,4,2023,22-2,22ND DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,1,1160,6,2023,22-2,22ND DISTRICT,0,0.29527102670353583
0,0,0,0,0,1,1,1200,0,2023,22-2,22ND DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1180,2,2023,22-2,22ND DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1161,4,2023,18-1,18TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,1,1204,1,2023,18-2,19TH DISTRICT,0,0.3077964628634559
1,1,1,0,0,0,1,1125,1,2023,18-1,18TH DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,1,1073,5,2023,16-2,16TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1180,3,2023,39-3,39TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,0,1078,4,2023,39-1,39TH DISTRICT,0,0.31535819125851766
0,0,0,0,0,1,1,1230,0,2023,39-1,39TH DISTRICT,0,0.32937310887548243
0,0,0,0,0,1,1,1140,6,2023,39-1,39TH DISTRICT,0,0.3298026357029621
1,1,1,0,0,0,1,1108,4,2023,39-1,39TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1065,0,2023,39-1,39TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,1,1110,3,2023,39-1,39TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,0,1065,2,2023,14-1,14TH DISTRICT,1,0.1751748998660464
0,0,0,0,0,1,1,1067,5,2023,14-2,14TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,1,1137,6,2023,39-2,39TH DISTRICT,0,0.08029646286345592
1,0,0,1,0,0,1,1044,5,2023,39-2,39TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1225,1,2023,22-1,HIGHWAY PATROL,1,0.08029646286345592
0,0,0,0,0,1,1,1208,1,2023,22-1,22ND DISTRICT,0,0.2833520184190115
1,1,1,0,0,0,1,1200,3,2023,22-1,22ND DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1224,5,2023,14-1,14TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1160,5,2023,14-1,14TH DISTRICT,1,0.14764766913042635
1,0,0,1,0,0,0,1223,1,2023,22-1,HIGHWAY PATROL,1,0.08029646286345592
0,0,0,0,0,1,1,1125,5,2023,12-2,12TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1212,2,2023,18-1,18TH DISTRICT,1,0.21918535175234477
1,1,1,0,0,0,1,1145,1,2023,18-1,18TH DISTRICT,0,0.32878411718444356
0,0,0,0,0,1,1,1125,4,2023,18-1,18TH DISTRICT,0,0.31535819125851766
0,1,0,0,1,0,1,1156,2,2023,18-1,18TH DISTRICT,0,0.08029646286345592
1,1,1,0,0,0,0,1107,0,2023,39-2,39TH DISTRICT,1,0.08029646286345592
0,0,0,0,0,1,0,1092,0,2023,39-3,39TH DISTRICT,0,0.32937310887548243
0,1,0,0,1,0,1,1077,3,2023,39-3,39TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1130,0,2023,19-2,19TH DISTRICT,1,0.08029646286345592
0,1,0,0,1,0,0,1030,2,2023,19-2,19TH DISTRICT,1,0.12322033611178315
0,1,0,0,1,0,0,1080,1,2023,19-2,18TH DISTRICT,0,0.2833520184190115
0,1,0,0,1,0,0,1033,3,2023,19-2,19TH DISTRICT,0,0.3272100431103695
0,1,0,0,1,0,1,1066,1,2023,19-2,19TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1223,1,2023,19-2,19TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,1,1061,2,2023,19-2,19TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,1,1160,3,2023,19-2,19TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1163,4,2023,16-1,16TH DISTRICT,0,0.3302888318387619
1,1,1,0,0,0,1,1035,1,2023,16-1,16TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1135,4,2023,12-4,12TH DISTRICT,0,0.23001868508567813
1,1,1,0,0,0,0,1083,3,2023,12-4,12TH DISTRICT,0,0.2918284673810225
0,1,0,0,1,0,1,1178,6,2023,12-3,12TH DISTRICT,0,0.30190141997709713
1,1,1,0,0,0,1,1226,2,2023,12-4,12TH DISTRICT,0,0.31044816763437255
1,1,1,0,0,0,0,1125,3,2023,12-4,12TH DISTRICT,0,0.31251868508567815
1,0,0,1,0,0,1,1177,4,2023,12-4,12TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,1,1138,1,2023,12-4,12TH DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,1,1087,6,2023,12-4,12TH DISTRICT,0,0.08029646286345592
0,0,0,0,0,1,1,1200,0,2023,22-1,22ND DISTRICT,0,0.08029646286345592
0,1,0,0,1,0,0,1205,3,2023,14-3,14TH DISTRICT,1,0.08029646286345592
